,url,streetAddress,city,state,zip,neighborhood,lat,long,bed,bath,sq_ft,type,lotSize,yearBuilt,eventDate,eventType,eventPrice,hoaPrice,hoaCurrency,hoaPeriod,stories
351,https://www.trulia.com/p/ca/san-diego/123-8-w-olive-st-1-8-san-diego-ca-92101--2410855712,123-8 W Olive St #1-8,San Diego,CA,92101,Midtown,32.732824044888,-117.17363729827,16bd,8ba,5986.0,multi-family,,Built in 1987,06/17/2019,Sold,$1.57M,,,,
352,https://www.trulia.com/p/ca/san-diego/123-8-w-olive-st-1-8-san-diego-ca-92101--2410855712,123-8 W Olive St #1-8,San Diego,CA,92101,Midtown,32.732824044888,-117.17363729827,16bd,8ba,5986.0,multi-family,,Built in 1987,06/03/1997,Sold,$295K,,,,
353,https://www.trulia.com/p/ca/san-diego/2244-2nd-ave-15-san-diego-ca-92101--2079665027,2244 2nd Ave #15,San Diego,CA,92101,Park West,32.728895387164,-117.16330433563,2bd,2ba,1056.0,condo,0.47 acres,Built in 1969,08/29/2011,Sold,$190K,,,,
354,https://www.trulia.com/p/ca/san-diego/1199-pacific-hwy-3602-san-diego-ca-92101--2120703305,1199 Pacific Hwy #3602,San Diego,CA,92101,Core-Columbia,32.71727268204588,-117.17051838546128,2bd,2ba,1632.0,condo,1.84 acres,Built in 2004,09/13/2013,Sold,$1.4M,,,,
355,https://www.trulia.com/p/ca/san-diego/1199-pacific-hwy-3602-san-diego-ca-92101--2120703305,1199 Pacific Hwy #3602,San Diego,CA,92101,Core-Columbia,32.71727268204588,-117.17051838546128,2bd,2ba,1632.0,condo,1.84 acres,Built in 2004,10/20/2004,Sold,$1.15M,,,,
356,https://www.trulia.com/p/ca/san-diego/505-kalmia-st-san-diego-ca-92101--2146014897,505 Kalmia St,San Diego,CA,92101,Park West,32.730524012761,-117.15998454798999,,,88000.0,multi-family,,Built in 1969,04/11/1997,Sold,$620K,,,,
357,https://www.trulia.com/p/ca/san-diego/531-35-w-juniper-st-san-diego-ca-92101--2208173197,531-35 W Juniper St,San Diego,CA,92101,Park West,32.728796178277996,-117.16827862788,,,,multi-family,,,06/26/2017,Sold,$910K,,,,
358,https://www.trulia.com/p/ca/san-diego/531-35-w-juniper-st-san-diego-ca-92101--2208173197,531-35 W Juniper St,San Diego,CA,92101,Park West,32.728796178277996,-117.16827862788,,,,multi-family,,,11/05/2012,Sold,$599K,,,,
359,https://www.trulia.com/p/ca/san-diego/700-w-east-st-1706-san-diego-ca-92101--2116268554,700 W East St #1706,San Diego,CA,92101,Marina,32.715120624587996,-117.1695795592,2bd,2ba,1380.0,condo,1.19 acres,Built in 2007,07/02/2013,Sold,$1.15M,,,,
360,https://www.trulia.com/p/ca/san-diego/700-w-east-st-1706-san-diego-ca-92101--2116268554,700 W East St #1706,San Diego,CA,92101,Marina,32.715120624587996,-117.1695795592,2bd,2ba,1380.0,condo,1.19 acres,Built in 2007,03/26/2008,Sold,$1.01M,,,,
361,https://www.trulia.com/p/ca/san-diego/101-market-st-105-san-diego-ca-92101--2079657636,101 Market St #105,San Diego,CA,92101,Marina,32.710920323968,-117.16330896768,2bd,2ba,1290.0,condo,1.36 acres,Built in 2002,09/30/2010,Sold,$402K,,,,
362,https://www.trulia.com/p/ca/san-diego/1150-j-st-806-san-diego-ca-92101--2079658885,1150 J St #806,San Diego,CA,92101,East Village,32.709724336372,-117.15418858001999,1bd,1ba,994.0,condo,0.69 acres,Built in 2005,05/21/2010,Sold,$265K,,,,
363,https://www.trulia.com/p/ca/san-diego/1150-j-st-806-san-diego-ca-92101--2079658885,1150 J St #806,San Diego,CA,92101,East Village,32.709724336372,-117.15418858001999,1bd,1ba,994.0,condo,0.69 acres,Built in 2005,03/17/2010,Sold,$279K,,,,
364,https://www.trulia.com/p/ca/san-diego/1150-j-st-806-san-diego-ca-92101--2079658885,1150 J St #806,San Diego,CA,92101,East Village,32.709724336372,-117.15418858001999,1bd,1ba,994.0,condo,0.69 acres,Built in 2005,12/22/2005,Sold,$620K,,,,
365,https://www.trulia.com/p/ca/san-diego/500-w-harbor-dr-909-san-diego-ca-92101--2116268299,500 W Harbor Dr #909,San Diego,CA,92101,Marina,32.711003714468,-117.16634439344,2bd,2ba,1104.0,condo,,Built in 1994,05/01/2002,Sold,$459K,,,,
366,https://www.trulia.com/p/ca/san-diego/513-juniper-st-san-diego-ca-92101--1039265104,513 Juniper St,San Diego,CA,92101,Park West,32.729086764019996,-117.15998245306999,2bd,2ba,1222.0,condo,6834 sqft,Built in 2000,11/13/2018,Sold,$640K,,,,3.0
367,https://www.trulia.com/p/ca/san-diego/513-juniper-st-san-diego-ca-92101--1039265104,513 Juniper St,San Diego,CA,92101,Park West,32.729086764019996,-117.15998245306999,2bd,2ba,1222.0,condo,6834 sqft,Built in 2000,02/01/2017,Sold,$595K,,,,3.0
368,https://www.trulia.com/p/ca/san-diego/513-juniper-st-san-diego-ca-92101--1039265104,513 Juniper St,San Diego,CA,92101,Park West,32.729086764019996,-117.15998245306999,2bd,2ba,1222.0,condo,6834 sqft,Built in 2000,12/17/2002,Sold,$435K,,,,3.0
369,https://www.trulia.com/p/ca/san-diego/1494-union-st-904-san-diego-ca-92101--2079661521,1494 Union St #904,San Diego,CA,92101,Little Italy,32.720587996523,-117.16588558229999,2bd,2ba,1282.0,condo,0.34 acres,Built in 2007,02/16/2018,Sold,$835K,,,,
370,https://www.trulia.com/p/ca/san-diego/1494-union-st-904-san-diego-ca-92101--2079661521,1494 Union St #904,San Diego,CA,92101,Little Italy,32.720587996523,-117.16588558229999,2bd,2ba,1282.0,condo,0.34 acres,Built in 2007,03/07/2008,Sold,$755K,,,,
371,https://www.trulia.com/p/ca/san-diego/101-market-st-109-san-diego-ca-92101--2079657640,101 Market St #109,San Diego,CA,92101,Marina,32.710920323968,-117.16330896768,2bd,2ba,1290.0,condo,1.36 acres,Built in 2002,05/31/2013,Sold,$465K,,,,
372,https://www.trulia.com/p/ca/san-diego/101-market-st-109-san-diego-ca-92101--2079657640,101 Market St #109,San Diego,CA,92101,Marina,32.710920323968,-117.16330896768,2bd,2ba,1290.0,condo,1.36 acres,Built in 2002,02/15/2011,Sold,$390K,,,,
373,https://www.trulia.com/p/ca/san-diego/875-g-st-211-san-diego-ca-92101--2079675513,875 G St #211,San Diego,CA,92101,Core-Columbia,32.712268537921,-117.15677962523998,1bd,1ba,735.0,condo,0.35 acres,Built in 2006,07/08/2015,Sold,$325K,,,,
374,https://www.trulia.com/p/ca/san-diego/875-g-st-211-san-diego-ca-92101--2079675513,875 G St #211,San Diego,CA,92101,Core-Columbia,32.712268537921,-117.15677962523998,1bd,1ba,735.0,condo,0.35 acres,Built in 2006,12/12/2006,Sold,$322K,,,,
375,https://www.trulia.com/p/ca/san-diego/480-w-laurel-st-san-diego-ca-92101--2116267985,480 W Laurel St,San Diego,CA,92101,Park West,32.731607909077,-117.16755364357999,3bd,3ba,1416.0,condo,1148 sqft,Built in 1998,01/30/2019,Sold,$660K,,,,
376,https://www.trulia.com/p/ca/san-diego/480-w-laurel-st-san-diego-ca-92101--2116267985,480 W Laurel St,San Diego,CA,92101,Park West,32.731607909077,-117.16755364357999,3bd,3ba,1416.0,condo,1148 sqft,Built in 1998,08/02/2002,Sold,$400K,,,,
377,https://www.trulia.com/p/ca/san-diego/480-w-laurel-st-san-diego-ca-92101--2116267985,480 W Laurel St,San Diego,CA,92101,Park West,32.731607909077,-117.16755364357999,3bd,3ba,1416.0,condo,1148 sqft,Built in 1998,09/22/1998,Sold,$261K,,,,
378,https://www.trulia.com/p/ca/san-diego/480-w-laurel-st-san-diego-ca-92101--2116267985,480 W Laurel St,San Diego,CA,92101,Park West,32.731607909077,-117.16755364357999,3bd,3ba,1416.0,condo,1148 sqft,Built in 1998,12/17/1997,Sold,$240K,,,,
379,https://www.trulia.com/p/ca/san-diego/131-hawthorn-st-san-diego-ca-92101--1013363851,131 Hawthorn St,San Diego,CA,92101,Park West,32.727016278387,-117.16328562004,3bd,3ba,1900.0,single-family home,5095 sqft,Built in 2006,09/16/2008,Sold,$570K,,,,
380,https://www.trulia.com/p/ca/san-diego/131-hawthorn-st-san-diego-ca-92101--1013363851,131 Hawthorn St,San Diego,CA,92101,Park West,32.727016278387,-117.16328562004,3bd,3ba,1900.0,single-family home,5095 sqft,Built in 2006,10/11/2006,Sold,$1.18M,,,,
381,https://www.trulia.com/p/ca/san-diego/131-hawthorn-st-san-diego-ca-92101--1013363851,131 Hawthorn St,San Diego,CA,92101,Park West,32.727016278387,-117.16328562004,3bd,3ba,1900.0,single-family home,5095 sqft,Built in 2006,10/06/2006,Sold,$1.1M,,,,
382,https://www.trulia.com/p/ca/san-diego/131-hawthorn-st-san-diego-ca-92101--1013363851,131 Hawthorn St,San Diego,CA,92101,Park West,32.727016278387,-117.16328562004,3bd,3ba,1900.0,single-family home,5095 sqft,Built in 2006,12/28/2001,Sold,$285K,,,,
383,https://www.trulia.com/p/ca/san-diego/1441-9th-ave-802-san-diego-ca-92101--2079661107,1441 9th Ave #802,San Diego,CA,92101,Cortez Hill,32.720312658821,-117.15615119136001,2bd,2ba,1251.0,condo,0.51 acres,Built in 2008,02/12/2019,Sold,$685K,,,,1.0
384,https://www.trulia.com/p/ca/san-diego/1441-9th-ave-802-san-diego-ca-92101--2079661107,1441 9th Ave #802,San Diego,CA,92101,Cortez Hill,32.720312658821,-117.15615119136001,2bd,2ba,1251.0,condo,0.51 acres,Built in 2008,09/19/2011,Sold,$553K,,,,1.0
385,https://www.trulia.com/p/ca/san-diego/1441-9th-ave-802-san-diego-ca-92101--2079661107,1441 9th Ave #802,San Diego,CA,92101,Cortez Hill,32.720312658821,-117.15615119136001,2bd,2ba,1251.0,condo,0.51 acres,Built in 2008,05/27/2009,Sold,$552K,,,,1.0
386,https://www.trulia.com/p/ca/san-diego/1480-broadway-2623-san-diego-ca-92101--2121167691,1480 Broadway #2623,San Diego,CA,92101,East Village,32.716076631176,-117.15103492536001,2bd,2ba,1232.0,condo,1.13 acres,Built in 2004,03/22/2016,Sold,$460K,,,,
387,https://www.trulia.com/p/ca/san-diego/550-park-blvd-2305-san-diego-ca-92101--2079672211,550 Park Blvd #2305,San Diego,CA,92101,East Village,32.710897253864005,-117.15419517238999,2bd,2ba,1098.0,condo,0.89 acres,Built in 2004,05/30/2008,Sold,$465K,,,,
388,https://www.trulia.com/p/ca/san-diego/550-park-blvd-2305-san-diego-ca-92101--2079672211,550 Park Blvd #2305,San Diego,CA,92101,East Village,32.710897253864005,-117.15419517238999,2bd,2ba,1098.0,condo,0.89 acres,Built in 2004,09/29/2004,Sold,$480K,,,,
389,https://www.trulia.com/p/ca/san-diego/2400-5th-ave-337-san-diego-ca-92101--2079665615,2400 5th Ave #337,San Diego,CA,92101,Park West,32.730863495784995,-117.16073989186,1bd,1ba,787.0,condo,1.38 acres,Built in 2003,06/14/2017,Sold,$369K,,,,
390,https://www.trulia.com/p/ca/san-diego/2400-5th-ave-337-san-diego-ca-92101--2079665615,2400 5th Ave #337,San Diego,CA,92101,Park West,32.730863495784995,-117.16073989186,1bd,1ba,787.0,condo,1.38 acres,Built in 2003,05/18/2016,Sold,$350K,,,,
391,https://www.trulia.com/p/ca/san-diego/2400-5th-ave-337-san-diego-ca-92101--2079665615,2400 5th Ave #337,San Diego,CA,92101,Park West,32.730863495784995,-117.16073989186,1bd,1ba,787.0,condo,1.38 acres,Built in 2003,09/14/2012,Sold,$298K,,,,
392,https://www.trulia.com/p/ca/san-diego/2400-5th-ave-337-san-diego-ca-92101--2079665615,2400 5th Ave #337,San Diego,CA,92101,Park West,32.730863495784995,-117.16073989186,1bd,1ba,787.0,condo,1.38 acres,Built in 2003,05/07/2007,Sold,$400K,,,,
393,https://www.trulia.com/p/ca/san-diego/1970-columbia-st-417-san-diego-ca-92101--2079663572,1970 Columbia St #417,San Diego,CA,92101,Little Italy,32.7252369,-117.1682657,1bd,1ba,599.0,condo,0.46 acres,Built in 2004,11/16/2006,Sold,$226K,,,,
394,https://www.trulia.com/p/ca/san-diego/2529-horton-ave-san-diego-ca-92101--2079666047,2529 Horton Ave,San Diego,CA,92101,Park West,32.731754878139,-117.16712917651002,3bd,3ba,1416.0,condo,1057 sqft,Built in 1998,11/04/2002,Sold,$381K,,,,
395,https://www.trulia.com/p/ca/san-diego/2529-horton-ave-san-diego-ca-92101--2079666047,2529 Horton Ave,San Diego,CA,92101,Park West,32.731754878139,-117.16712917651002,3bd,3ba,1416.0,condo,1057 sqft,Built in 1998,05/22/1998,Sold,$240K,,,,
396,https://www.trulia.com/p/ca/san-diego/375-w-cedar-st-san-diego-ca-92101--1009669825,375 W Cedar St,San Diego,CA,92101,Little Italy,32.721426445742004,-117.16604833752,2bd,2ba,1874.0,condo,1.38 acres,Built in 2004,03/05/2012,Sold,$679K,,,,
397,https://www.trulia.com/p/ca/san-diego/375-w-cedar-st-san-diego-ca-92101--1009669825,375 W Cedar St,San Diego,CA,92101,Little Italy,32.721426445742004,-117.16604833752,2bd,2ba,1874.0,condo,1.38 acres,Built in 2004,01/24/2005,Sold,$660K,,,,
398,https://www.trulia.com/p/ca/san-diego/1480-broadway-2423-san-diego-ca-92101--2121167669,1480 Broadway #2423,San Diego,CA,92101,East Village,32.716081924837,-117.1511020915,2bd,2ba,1119.0,condo,1.13 acres,Built in 2004,09/28/2012,Sold,$325K,,,,
399,https://www.trulia.com/p/ca/san-diego/1435-imperial-ave-san-diego-ca-92101--2079660870,1435 Imperial Ave,San Diego,CA,92101,East Village,32.706031157034005,-117.15127649200001,,,38859.0,multi-family,,Built in 2018,12/03/2015,Sold,$1.25M,,,,
400,https://www.trulia.com/p/ca/santee/9553-hinton-dr-santee-ca-92071--1011745210,9553 Hinton Dr,Santee,CA,92071,,32.851559302451,-116.96813357008001,3bd,2ba,1532.0,single-family home,5952 sqft,Built in 1982,06/03/2015,Sold,$475K,,,,
401,https://www.trulia.com/p/ca/santee/9553-hinton-dr-santee-ca-92071--1011745210,9553 Hinton Dr,Santee,CA,92071,,32.851559302451,-116.96813357008001,3bd,2ba,1532.0,single-family home,5952 sqft,Built in 1982,11/19/1998,Sold,$195K,,,,
402,https://www.trulia.com/p/ca/santee/407-pebblestone-pl-santee-ca-92071--2079596802,407 Pebblestone Pl,Santee,CA,92071,,32.848683395845,-116.98776714148,3bd,3ba,2028.0,single-family home,,Built in 1994,08/23/1994,Sold,$172K,,,,
403,https://www.trulia.com/p/ca/santee/8438-mesa-ridge-rd-santee-ca-92071--2079598905,8438 Mesa Ridge Rd,Santee,CA,92071,,32.828885568385,-117.01523040656001,4bd,2ba,2331.0,single-family home,0.26 acres,Built in 1992,05/14/2018,Sold,$720K,,,,2.0
404,https://www.trulia.com/p/ca/santee/10750-ironwood-ave-santee-ca-92071--2079594849,10750 Ironwood Ave,Santee,CA,92071,,32.872807360194,-116.97614343907,5bd,2ba,1528.0,single-family home,,Built in 1974,12/13/1996,Sold,$173K,,,,
405,https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190.0,condo,1411 sqft,Built in 1974,12/21/2018,Sold,$346K,,,,2.0
406,https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190.0,condo,1411 sqft,Built in 1974,06/22/2016,Sold,$315K,,,,2.0
407,https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190.0,condo,1411 sqft,Built in 1974,04/26/2011,Sold,$205K,,,,2.0
408,https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190.0,condo,1411 sqft,Built in 1974,02/04/2011,Sold,$135K,,,,2.0
409,https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190.0,condo,1411 sqft,Built in 1974,08/31/2004,Sold,$344K,,,,2.0
410,https://www.trulia.com/p/ca/santee/10631-aristocrat-ct-santee-ca-92071--2079594452,10631 Aristocrat Ct,Santee,CA,92071,,32.8699941454,-116.97301568846001,3bd,2ba,1286.0,condo,1819 sqft,Built in 1978,05/08/2009,Sold,$199K,,,,
411,https://www.trulia.com/p/ca/santee/10631-aristocrat-ct-santee-ca-92071--2079594452,10631 Aristocrat Ct,Santee,CA,92071,,32.8699941454,-116.97301568846001,3bd,2ba,1286.0,condo,1819 sqft,Built in 1978,02/20/2009,Sold,$166K,,,,
412,https://www.trulia.com/p/ca/santee/10631-aristocrat-ct-santee-ca-92071--2079594452,10631 Aristocrat Ct,Santee,CA,92071,,32.8699941454,-116.97301568846001,3bd,2ba,1286.0,condo,1819 sqft,Built in 1978,10/29/1998,Sold,$123K,,,,
413,https://www.trulia.com/p/ca/santee/10631-aristocrat-ct-santee-ca-92071--2079594452,10631 Aristocrat Ct,Santee,CA,92071,,32.8699941454,-116.97301568846001,3bd,2ba,1286.0,condo,1819 sqft,Built in 1978,02/04/1994,Sold,$102K,,,,
414,https://www.trulia.com/p/ca/santee/9324-lake-country-dr-santee-ca-92071--2079602912,9324 Lake Country Dr,Santee,CA,92071,,32.854450301401,-117.00250103098,4bd,2ba,1622.0,single-family home,,Built in 1983,05/22/1998,Sold,$196K,,,,
415,https://www.trulia.com/p/ca/santee/9960-jay-ct-santee-ca-92071--2079606767,9960 Jay Ct,Santee,CA,92071,,32.868363876420005,-116.98049437764999,3bd,2ba,1878.0,single-family home,,Built in 1999,07/17/2001,Sold,$380K,,,,
416,https://www.trulia.com/p/ca/santee/9960-jay-ct-santee-ca-92071--2079606767,9960 Jay Ct,Santee,CA,92071,,32.868363876420005,-116.98049437764999,3bd,2ba,1878.0,single-family home,,Built in 1999,04/16/1999,Sold,$290K,,,,
417,https://www.trulia.com/p/ca/santee/8845-mission-greens-rd-2-santee-ca-92071--2079601155,8845 Mission Greens Rd #2,Santee,CA,92071,,32.83753662792,-116.98129869587,2bd,1ba,903.0,condo,9917 sqft,Built in 1972,04/26/2018,Sold,$275K,,,,2.0
418,https://www.trulia.com/p/ca/santee/8845-mission-greens-rd-2-santee-ca-92071--2079601155,8845 Mission Greens Rd #2,Santee,CA,92071,,32.83753662792,-116.98129869587,2bd,1ba,903.0,condo,9917 sqft,Built in 1972,11/02/2001,Sold,$130K,,,,2.0
419,https://www.trulia.com/p/ca/santee/8845-mission-greens-rd-2-santee-ca-92071--2079601155,8845 Mission Greens Rd #2,Santee,CA,92071,,32.83753662792,-116.98129869587,2bd,1ba,903.0,condo,9917 sqft,Built in 1972,08/18/1998,Sold,$69.5K,,,,2.0
420,https://www.trulia.com/p/ca/santee/10312-great-rock-rd-santee-ca-92071--2079593246,10312 Great Rock Rd,Santee,CA,92071,,32.858952528692,-116.97272904267,2bd,1ba,1084.0,condo,885 sqft,Built in 1975,07/25/2014,Sold,$237K,,,,
421,https://www.trulia.com/p/ca/santee/10312-great-rock-rd-santee-ca-92071--2079593246,10312 Great Rock Rd,Santee,CA,92071,,32.858952528692,-116.97272904267,2bd,1ba,1084.0,condo,885 sqft,Built in 1975,03/20/2014,Sold,$138K,,,,
422,https://www.trulia.com/p/ca/santee/10312-great-rock-rd-santee-ca-92071--2079593246,10312 Great Rock Rd,Santee,CA,92071,,32.858952528692,-116.97272904267,2bd,1ba,1084.0,condo,885 sqft,Built in 1975,09/02/1994,Sold,$85.5K,,,,
423,https://www.trulia.com/p/ca/santee/10661-holborn-ct-santee-ca-92071--1031585887,10661 Holborn Ct,Santee,CA,92071,,32.859528741539,-116.96594400606001,3bd,2ba,1302.0,single-family home,6678 sqft,Built in 1977,12/14/2012,Sold,$340K,,,,
424,https://www.trulia.com/p/ca/santee/10661-holborn-ct-santee-ca-92071--1031585887,10661 Holborn Ct,Santee,CA,92071,,32.859528741539,-116.96594400606001,3bd,2ba,1302.0,single-family home,6678 sqft,Built in 1977,03/29/2007,Sold,$440K,,,,
425,https://www.trulia.com/p/ca/santee/10240-easthaven-dr-santee-ca-92071--2079592822,10240 Easthaven Dr,Santee,CA,92071,,32.874106466474,-116.97352979418001,3bd,2ba,1773.0,single-family home,6246 sqft,Built in 1987,08/15/2016,Sold,$475K,,,,2.0
426,https://www.trulia.com/p/ca/santee/8875-hightail-dr-santee-ca-92071--2391273173,8875 Hightail Dr,Santee,CA,92071,Tierrasanta,32.857118012385996,-117.01251231757,4bd,3ba,2522.0,single-family home,,Built in 2018,09/06/2018,Sold,$787K,,,,
427,https://www.trulia.com/p/ca/santee/8528-30-cherub-ct-santee-ca-92071--2208178899,8528-30 Cherub Ct,Santee,CA,92071,,32.83478347363,-117.0123263348,8bd,4ba,3224.0,multi-family,,Built in 1967,06/10/2011,Sold,$700K,,,,
428,https://www.trulia.com/p/ca/santee/8948-fletcher-valley-dr-santee-ca-92071--2079601320,8948 Fletcher Valley Dr,Santee,CA,92071,,32.825439484353,-117.00156179546002,2bd,1ba,1024.0,condo,2.21 acres,Built in 1976,05/11/2004,Sold,$306K,,,,
429,https://www.trulia.com/p/ca/santee/8948-fletcher-valley-dr-santee-ca-92071--2079601320,8948 Fletcher Valley Dr,Santee,CA,92071,,32.825439484353,-117.00156179546002,2bd,1ba,1024.0,condo,2.21 acres,Built in 1976,11/25/1998,Sold,$93K,,,,
430,https://www.trulia.com/p/ca/santee/9933-via-mavis-santee-ca-92071--2079606513,9933 Via Mavis,Santee,CA,92071,,32.856068330972,-116.98109200443999,3bd,2ba,1204.0,single-family home,,Built in 1971,09/16/1998,Sold,$155K,,,,
431,https://www.trulia.com/p/ca/santee/9933-via-mavis-santee-ca-92071--2079606513,9933 Via Mavis,Santee,CA,92071,,32.856068330972,-116.98109200443999,3bd,2ba,1204.0,single-family home,,Built in 1971,08/30/1996,Sold,$150K,,,,
432,https://www.trulia.com/p/ca/santee/10270-norma-gardens-dr-5-santee-ca-92071--2079593057,10270 Norma Gardens Dr #5,Santee,CA,92071,,32.856040319186,-116.97418464292,2bd,1ba,962.0,condo,3.02 acres,Built in 1987,04/28/2006,Sold,$275K,,,,
433,https://www.trulia.com/p/ca/santee/10270-norma-gardens-dr-5-santee-ca-92071--2079593057,10270 Norma Gardens Dr #5,Santee,CA,92071,,32.856040319186,-116.97418464292,2bd,1ba,962.0,condo,3.02 acres,Built in 1987,10/24/2003,Sold,$215K,,,,
434,https://www.trulia.com/p/ca/santee/10270-norma-gardens-dr-5-santee-ca-92071--2079593057,10270 Norma Gardens Dr #5,Santee,CA,92071,,32.856040319186,-116.97418464292,2bd,1ba,962.0,condo,3.02 acres,Built in 1987,05/25/2000,Sold,$120K,,,,
435,https://www.trulia.com/p/ca/santee/10743-ramsgate-dr-santee-ca-92071--2079594827,10743 Ramsgate Dr,Santee,CA,92071,,32.853466037733,-116.96501607994,4bd,2ba,2085.0,single-family home,7501 sqft,Built in 1976,12/09/2016,Sold,$610K,,,,
436,https://www.trulia.com/p/ca/santee/10743-ramsgate-dr-santee-ca-92071--2079594827,10743 Ramsgate Dr,Santee,CA,92071,,32.853466037733,-116.96501607994,4bd,2ba,2085.0,single-family home,7501 sqft,Built in 1976,11/27/1995,Sold,$164K,,,,
437,https://www.trulia.com/p/ca/santee/9913-conejo-rd-santee-ca-92071--2281598124,9913 Conejo Rd,Santee,CA,92071,,32.857201115946005,-116.97723676516,2bd,2ba,1312.0,single-family home,,Built in 1976,02/10/2017,Sold,$87.5K,,,,
438,https://www.trulia.com/p/ca/santee/9949-via-debbie-santee-ca-92071--1002238760,9949 Via Debbie,Santee,CA,92071,,32.856770814597,-116.98049624219999,4bd,2ba,1377.0,single-family home,6000 sqft,Built in 1971,08/30/2018,Sold,$535K,,,,
439,https://www.trulia.com/p/ca/santee/9949-via-debbie-santee-ca-92071--1002238760,9949 Via Debbie,Santee,CA,92071,,32.856770814597,-116.98049624219999,4bd,2ba,1377.0,single-family home,6000 sqft,Built in 1971,04/27/2018,Sold,$416K,,,,
440,https://www.trulia.com/p/ca/santee/9507-amster-dr-santee-ca-92071--2079604168,9507 Amster Dr,Santee,CA,92071,,32.849844830137,-116.96836099556002,4bd,3ba,2473.0,single-family home,0.26 acres,Built in 1981,02/10/2014,Sold,$535K,,,,
441,https://www.trulia.com/p/ca/santee/9507-amster-dr-santee-ca-92071--2079604168,9507 Amster Dr,Santee,CA,92071,,32.849844830137,-116.96836099556002,4bd,3ba,2473.0,single-family home,0.26 acres,Built in 1981,10/27/2010,Sold,$495K,,,,
442,https://www.trulia.com/p/ca/santee/9507-amster-dr-santee-ca-92071--2079604168,9507 Amster Dr,Santee,CA,92071,,32.849844830137,-116.96836099556002,4bd,3ba,2473.0,single-family home,0.26 acres,Built in 1981,06/30/2000,Sold,$328K,,,,
443,https://www.trulia.com/p/ca/santee/8029-calle-fanita-santee-ca-92071--1065055172,8029 Calle Fanita,Santee,CA,92071,,32.82457687683,-117.0014589494,2bd,1ba,1024.0,condo,2.67 acres,Built in 1974,02/26/2016,Sold,$275K,,,,2.0
444,https://www.trulia.com/p/ca/santee/8029-calle-fanita-santee-ca-92071--1065055172,8029 Calle Fanita,Santee,CA,92071,,32.82457687683,-117.0014589494,2bd,1ba,1024.0,condo,2.67 acres,Built in 1974,12/22/2015,Sold,$225K,,,,2.0
445,https://www.trulia.com/p/ca/santee/8029-calle-fanita-santee-ca-92071--1065055172,8029 Calle Fanita,Santee,CA,92071,,32.82457687683,-117.0014589494,2bd,1ba,1024.0,condo,2.67 acres,Built in 1974,10/24/2003,Sold,$255K,,,,2.0
446,https://www.trulia.com/p/ca/santee/10309-hitching-post-way-santee-ca-92071--2079593219,10309 Hitching Post Way,Santee,CA,92071,,32.866425623587,-116.98242972503999,4bd,2ba,2236.0,single-family home,,Built in 1998,12/04/1998,Sold,$322K,,,,
447,https://www.trulia.com/p/ca/santee/211-river-park-dr-33-santee-ca-92071--2079596485,211 River Park Dr #33,Santee,CA,92071,,32.847147042079996,-116.98455320661999,2bd,2ba,1397.0,condo,2.5 acres,Built in 2005,09/11/2015,Sold,$355K,,,,
448,https://www.trulia.com/p/ca/santee/211-river-park-dr-33-santee-ca-92071--2079596485,211 River Park Dr #33,Santee,CA,92071,,32.847147042079996,-116.98455320661999,2bd,2ba,1397.0,condo,2.5 acres,Built in 2005,12/26/2008,Sold,$265K,,,,
449,https://www.trulia.com/p/ca/santee/211-river-park-dr-33-santee-ca-92071--2079596485,211 River Park Dr #33,Santee,CA,92071,,32.847147042079996,-116.98455320661999,2bd,2ba,1397.0,condo,2.5 acres,Built in 2005,10/06/2005,Sold,$436K,,,,
450,https://www.trulia.com/p/ca/santee/211-river-park-dr-33-santee-ca-92071--2079596485,211 River Park Dr #33,Santee,CA,92071,,32.847147042079996,-116.98455320661999,2bd,2ba,1397.0,condo,2.5 acres,Built in 2005,11/23/2004,Sold,$443K,,,,
451,https://www.trulia.com/p/ca/santee/9411-saint-andrews-dr-santee-ca-92071--2079603350,9411 Saint Andrews Dr,Santee,CA,92071,,32.845967742911,-117.00992309063,3bd,2ba,1290.0,single-family home,,Built in 1961,04/08/2004,Sold,$456K,,,,
452,https://www.trulia.com/p/ca/santee/6231-monticello-st-santee-ca-92071--2079596989,6231 Monticello St,Santee,CA,92071,,32.832047519003,-116.95093588165001,5bd,3ba,2930.0,single-family home,10288 sqft,Built in 2013,11/27/2013,Sold,$696K,,,,2.0
