https://www.trulia.com/p/ca/encinitas/2032-leafwood-pl-encinitas-ca-92024--2079409457,2032 Leafwood Pl,Encinitas,CA,92024,,33.052756183886,-117.24251971063,2bd,2ba,1603,condo,,Built in 1980,08/20/1997,Sold,$170K,,,,
https://www.trulia.com/p/ca/encinitas/2008-shadytree-ln-encinitas-ca-92024--2079409295,2008 Shadytree Ln,Encinitas,CA,92024,,33.050086415091,-117.24196958378,3bd,2ba,1485,condo,3.62 acres,Built in 1978,05/26/2011,Sold,$400K,,,,
https://www.trulia.com/p/ca/encinitas/2008-shadytree-ln-encinitas-ca-92024--2079409295,2008 Shadytree Ln,Encinitas,CA,92024,,33.050086415091,-117.24196958378,3bd,2ba,1485,condo,3.62 acres,Built in 1978,07/30/2003,Sold,$329K,,,,
https://www.trulia.com/p/ca/encinitas/2036-willowood-ln-encinitas-ca-92024--1002437952,2036 Willowood Ln,Encinitas,CA,92024,,33.051061983468,-117.24248238071,3bd,2ba,1014,condo,5.9 acres,Built in 1974,09/27/2018,Sold,$600K,,,,1
https://www.trulia.com/p/ca/encinitas/1850-tennis-pl-encinitas-ca-92024--2079408571,1850 Tennis Pl,Encinitas,CA,92024,,33.02326037324,-117.24965298362,5bd,4ba,2559,single-family home,3121 sqft,Built in 1984,07/08/2009,Sold,$680K,,,,
https://www.trulia.com/p/ca/encinitas/1850-tennis-pl-encinitas-ca-92024--2079408571,1850 Tennis Pl,Encinitas,CA,92024,,33.02326037324,-117.24965298362,5bd,4ba,2559,single-family home,3121 sqft,Built in 1984,07/17/2006,Sold,$825K,,,,
https://www.trulia.com/p/ca/encinitas/1850-tennis-pl-encinitas-ca-92024--2079408571,1850 Tennis Pl,Encinitas,CA,92024,,33.02326037324,-117.24965298362,5bd,4ba,2559,single-family home,3121 sqft,Built in 1984,04/29/2004,Sold,$750K,,,,
https://www.trulia.com/p/ca/encinitas/1850-tennis-pl-encinitas-ca-92024--2079408571,1850 Tennis Pl,Encinitas,CA,92024,,33.02326037324,-117.24965298362,5bd,4ba,2559,single-family home,3121 sqft,Built in 1984,12/16/1998,Sold,$356K,,,,
https://www.trulia.com/p/ca/encinitas/1156-kava-ct-encinitas-ca-92024--2079403373,1156 Kava Ct,Encinitas,CA,92024,,33.037112328131,-117.2713039868,4bd,3ba,2898,single-family home,,Built in 2007,03/28/2007,Sold,$1M,,,,
https://www.trulia.com/p/ca/encinitas/265-winterhawk-ln-encinitas-ca-92024--2079411276,265 Winterhawk Ln,Encinitas,CA,92024,,33.039385168528,-117.23319573869,5bd,3ba,4670,single-family home,0.68 acres,Built in 1986,07/26/2007,Sold,$1.48M,,,,
https://www.trulia.com/p/ca/encinitas/265-winterhawk-ln-encinitas-ca-92024--2079411276,265 Winterhawk Ln,Encinitas,CA,92024,,33.039385168528,-117.23319573869,5bd,3ba,4670,single-family home,0.68 acres,Built in 1986,02/08/2005,Sold,$1.38M,,,,
https://www.trulia.com/p/ca/encinitas/1527-calle-orquideas-encinitas-ca-92024--2079405878,1527 Calle Orquideas,Encinitas,CA,92024,,33.04261997708,-117.25427917773,4bd,2ba,2802,single-family home,7587 sqft,Built in 1976,06/21/2012,Sold,$680K,,,,
https://www.trulia.com/p/ca/encinitas/1527-calle-orquideas-encinitas-ca-92024--2079405878,1527 Calle Orquideas,Encinitas,CA,92024,,33.04261997708,-117.25427917773,4bd,2ba,2802,single-family home,7587 sqft,Built in 1976,06/20/1997,Sold,$300K,,,,
https://www.trulia.com/p/ca/encinitas/224-lolita-st-encinitas-ca-92024--1056446012,224 Lolita St,Encinitas,CA,92024,,33.051709520348,-117.29801996519,3bd,1ba,904,single-family home,4075 sqft,Built in 1956,01/19/2016,Sold,$1.23M,,,,
https://www.trulia.com/p/ca/encinitas/269-rain-tree-dr-encinitas-ca-92024--2079411334,269 Rain Tree Dr,Encinitas,CA,92024,,33.074771951852,-117.30198476872,3bd,2ba,2261,single-family home,7747 sqft,Built in 2003,02/10/2011,Sold,$803K,,,,
https://www.trulia.com/p/ca/encinitas/269-rain-tree-dr-encinitas-ca-92024--2079411334,269 Rain Tree Dr,Encinitas,CA,92024,,33.074771951852,-117.30198476872,3bd,2ba,2261,single-family home,7747 sqft,Built in 2003,08/27/2002,Sold,$602K,,,,
https://www.trulia.com/p/ca/encinitas/1661-tabletop-way-encinitas-ca-92024--2079406966,1661 Tabletop Way,Encinitas,CA,92024,,33.077496460711,-117.30290162278,4bd,3ba,2665,single-family home,,Built in 2014,12/19/2014,Sold,$1.18M,,,,
https://www.trulia.com/p/ca/encinitas/1122-via-di-felicita-encinitas-ca-92024--2079403087,1122 Via Di Felicita,Encinitas,CA,92024,,33.060527729642,-117.22706310141,5bd,4ba,3927,single-family home,2.46 acres,Built in 1998,10/09/2007,Sold,$1.65M,,,,
https://www.trulia.com/p/ca/encinitas/1122-via-di-felicita-encinitas-ca-92024--2079403087,1122 Via Di Felicita,Encinitas,CA,92024,,33.060527729642,-117.22706310141,5bd,4ba,3927,single-family home,2.46 acres,Built in 1998,06/07/1996,Sold,$128K,,,,
https://www.trulia.com/p/ca/encinitas/1068-breezeway-dr-encinitas-ca-92024--2203013876,1068 Breezeway Dr,Encinitas,CA,92024,,33.069220500375,-117.29582877348,4bd,5ba,4618,single-family home,,Built in 2017,05/30/2017,Sold,$1.8M,,,,
