https://www.trulia.com/p/ca/san-diego/6318-caminito-andreta-san-diego-ca-92111--1064531873,6318 Caminito Andreta,San Diego,CA,92111,Morena,32.770931852886,-117.18209904098,3bd,2ba,1392,condo,1448 sqft,Built in 1974,07/11/2016,Sold,$446K,,,,
https://www.trulia.com/p/ca/san-diego/6318-caminito-andreta-san-diego-ca-92111--1064531873,6318 Caminito Andreta,San Diego,CA,92111,Morena,32.770931852886,-117.18209904098,3bd,2ba,1392,condo,1448 sqft,Built in 1974,10/13/2015,Sold,$358K,,,,
https://www.trulia.com/p/ca/san-diego/6801-5-savage-ct-san-diego-ca-92111--2360469532,6801-5 Savage Ct,San Diego,CA,92111,Linda Vista,32.78946389454,-117.1731322146,5bd,3ba,2064,multi-family,,Built in 1970,07/06/2015,Sold,$600K,,,,
https://www.trulia.com/p/ca/san-diego/6801-5-savage-ct-san-diego-ca-92111--2360469532,6801-5 Savage Ct,San Diego,CA,92111,Linda Vista,32.78946389454,-117.1731322146,5bd,3ba,2064,multi-family,,Built in 1970,02/10/2003,Sold,$350K,,,,
https://www.trulia.com/p/ca/san-diego/7639-family-cir-san-diego-ca-92111--2079797766,7639 Family Cir,San Diego,CA,92111,Linda Vista,32.798880152778,-117.15805906673,4bd,3ba,1390,condo,0.9 acres,Built in 2005,08/25/2016,Sold,$429K,,,,
https://www.trulia.com/p/ca/san-diego/7639-family-cir-san-diego-ca-92111--2079797766,7639 Family Cir,San Diego,CA,92111,Linda Vista,32.798880152778,-117.15805906673,4bd,3ba,1390,condo,0.9 acres,Built in 2005,02/09/2004,Sold,$377K,,,,
https://www.trulia.com/p/ca/san-diego/7428-forton-way-san-diego-ca-92111--2079797162,7428 Forton Way,San Diego,CA,92111,Linda Vista,32.78594283719,-117.1652202735,4bd,2ba,1400,single-family home,0.34 acres,Built in 1970,08/17/2018,Sold,$695K,,,,1
https://www.trulia.com/p/ca/san-diego/3554-bacontree-pl-san-diego-ca-92111--2079788604,3554 Bacontree Pl,San Diego,CA,92111,Clairemont Mesa East,32.808808645551,-117.17079202249,4bd,2ba,1451,single-family home,,Built in 1962,02/15/2007,Sold,$540K,,,,
https://www.trulia.com/p/ca/san-diego/3554-bacontree-pl-san-diego-ca-92111--2079788604,3554 Bacontree Pl,San Diego,CA,92111,Clairemont Mesa East,32.808808645551,-117.17079202249,4bd,2ba,1451,single-family home,,Built in 1962,03/22/1994,Sold,$170K,,,,
https://www.trulia.com/p/ca/san-diego/4098-mount-acadia-blvd-san-diego-ca-92111--1063531339,4098 Mount Acadia Blvd,San Diego,CA,92111,Clairemont Mesa West,32.814763739345,-117.18406520419,4bd,3ba,1920,single-family home,1851 sqft,Built in 1968,05/23/2016,Sold,$459K,,,,
