https://www.trulia.com/p/ca/santee/9553-hinton-dr-santee-ca-92071--1011745210,9553 Hinton Dr,Santee,CA,92071,,32.851559302451,-116.96813357008,3bd,2ba,1532,single-family home,5952 sqft,Built in 1982,06/03/2015,Sold,$475K,,,,
https://www.trulia.com/p/ca/santee/9553-hinton-dr-santee-ca-92071--1011745210,9553 Hinton Dr,Santee,CA,92071,,32.851559302451,-116.96813357008,3bd,2ba,1532,single-family home,5952 sqft,Built in 1982,11/19/1998,Sold,$195K,,,,
https://www.trulia.com/p/ca/santee/407-pebblestone-pl-santee-ca-92071--2079596802,407 Pebblestone Pl,Santee,CA,92071,,32.848683395845,-116.98776714148,3bd,3ba,2028,single-family home,,Built in 1994,08/23/1994,Sold,$172K,,,,
https://www.trulia.com/p/ca/santee/8438-mesa-ridge-rd-santee-ca-92071--2079598905,8438 Mesa Ridge Rd,Santee,CA,92071,,32.828885568385,-117.01523040656,4bd,2ba,2331,single-family home,0.26 acres,Built in 1992,05/14/2018,Sold,$720K,,,,2
https://www.trulia.com/p/ca/santee/10750-ironwood-ave-santee-ca-92071--2079594849,10750 Ironwood Ave,Santee,CA,92071,,32.872807360194,-116.97614343907,5bd,2ba,1528,single-family home,,Built in 1974,12/13/1996,Sold,$173K,,,,
https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190,condo,1411 sqft,Built in 1974,12/21/2018,Sold,$346K,,,,2
https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190,condo,1411 sqft,Built in 1974,06/22/2016,Sold,$315K,,,,2
https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190,condo,1411 sqft,Built in 1974,04/26/2011,Sold,$205K,,,,2
https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190,condo,1411 sqft,Built in 1974,02/04/2011,Sold,$135K,,,,2
https://www.trulia.com/p/ca/santee/10638-queen-jessica-ln-santee-ca-92071--1024149115,10638 Queen Jessica Ln,Santee,CA,92071,,32.870706938146,-116.97172460344,3bd,1ba,1190,condo,1411 sqft,Built in 1974,08/31/2004,Sold,$344K,,,,2
